id_siniestro;fecha_ocurrencia;fecha_reporte;monto_pagado;monto_reserva;ramo;id_poliza
TDCR-LPZ0006339-2024;2024-04-21;2024-06-25;3.07;3.07;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0001330-2024;2023-12-27;2024-01-06;4.92;4.92;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0001614-2024;2024-03-26;2024-04-10;4.35;4.35;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0003091-2024;2024-02-01;2024-02-03;197.53;197.53;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007484-2024;2024-02-21;2024-03-04;4.59;4.59;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0000290-2024;2023-10-24;2023-11-13;13.17;13.17;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0008087-2024;2024-03-27;2024-10-18;0.09;0.09;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0005624-2024;2024-03-27;2024-03-28;3.53;3.53;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0002949-2024;2024-03-28;2024-04-01;3.99;3.99;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0004949-2024;2024-03-01;2024-03-08;0.09;0.09;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0003271-2024;2024-02-16;2024-02-16;2.35;2.35;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0003064-2024;2023-12-23;2024-03-23;90.82;90.82;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0005355-2024;2023-12-04;2023-12-05;10.83;10.83;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0001137-2024;2024-01-13;2024-01-31;86.99;86.99;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0005899-2024;2024-05-02;2024-05-03;958.17;958.17;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0004754-2024;2024-01-21;2024-01-24;66.33;66.33;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0003246-2024;2024-01-05;2024-01-05;635.01;635.01;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0005325-2024;2023-11-22;2023-11-23;6.08;6.08;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0002648-2024;2024-04-23;2024-05-03;39.69;39.69;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000002
TDCR-LPZ0006641-2024;2024-04-13;2024-06-17;7.30;7.30;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0005239-2024;2023-11-01;2023-11-02;53.81;53.81;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0000458-2024;2023-11-17;2023-11-22;16.21;16.21;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0003242-2024;2024-02-21;2024-02-21;26.33;26.33;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0001071-2024;2023-12-28;2024-01-02;4.43;4.43;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0000052-2024;2023-09-22;2023-11-17;5.07;5.07;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0002916-2024;2024-03-22;2024-03-22;1.30;1.30;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0005517-2024;2024-01-10;2024-01-23;2.60;2.60;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0003095-2024;2024-01-19;2024-02-03;350.47;350.47;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0002898-2024;2024-03-20;2024-04-01;25.83;25.83;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0002372-2024;2024-03-24;2024-03-25;92.41;92.41;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0000756-2024;2024-02-08;2024-03-07;1067.59;1067.59;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0004823-2024;2024-03-15;2024-03-21;4.04;4.04;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0002056-2024;2024-03-20;2024-03-20;30.39;30.39;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0001116-2024;2024-03-18;2024-03-26;8.96;8.96;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0000115-2024;2023-10-18;2023-11-04;63.47;63.47;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0005395-2024;2023-12-12;2023-12-17;1.96;1.96;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0003555-2024;2024-03-06;2024-03-06;30.71;30.71;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0000196-2023;2023-09-23;2023-10-03;91.70;91.70;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0005169-2024;2023-09-26;2023-10-12;17.27;17.27;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0003066-2024;2024-03-11;2024-03-11;121.28;121.28;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0003110-2024;2024-02-02;2024-02-02;5.48;5.48;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0001572-2024;2024-02-09;2024-02-09;12.13;12.13;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0005148-2024;2023-09-04;2023-10-05;30.43;30.43;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0005484-2024;2024-01-12;2024-01-30;1.77;1.77;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0002134-2024;2024-03-29;2024-03-29;1.38;1.38;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0000266-2023;2023-10-07;2023-11-09;53.81;53.81;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0000254-2023;2023-10-18;2023-11-06;10.40;10.40;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0002475-2024;2024-04-07;2024-05-03;797.69;797.69;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0005803-2024;2024-01-04;2024-01-15;86.82;86.82;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0004944-2024;2024-03-15;2024-03-18;8.10;8.10;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0003949-2024;2024-04-08;2024-05-15;106.13;106.13;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0004128-2024;2023-12-15;2024-04-19;2.10;2.10;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0003165-2024;2024-02-26;2024-02-26;0.01;0.01;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0000782-2024;2024-01-12;2024-01-12;281.25;281.25;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0005400-2024;2023-12-31;2023-12-31;21.27;21.27;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0005945-2024;2024-03-22;2024-03-22;0.26;0.26;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0005442-2024;2024-01-29;2024-01-30;2.17;2.17;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0005070-2024;2024-03-07;2024-03-13;0.10;0.10;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0000789-2024;2024-03-07;2024-03-14;1.98;1.98;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0002465-2024;2024-01-30;2024-01-30;94.29;94.29;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0002840-2024;2024-03-30;2024-03-30;151.15;151.15;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0000291-2024;2023-10-14;2023-11-13;30.85;30.85;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0001364-2024;2023-11-14;2023-11-14;73.98;73.98;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0006563-2024;2024-03-20;2024-04-03;21.41;21.41;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000002
TDCR-LPZ0006690-2024;2024-04-02;2024-04-30;35.42;35.42;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0006017-2024;2024-04-27;2024-06-03;3.54;3.54;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0004917-2024;2024-02-17;2024-05-02;44.42;44.42;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0000100-2024;2023-09-18;2023-12-22;392.86;392.86;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0000167-2025;2024-01-12;2025-02-03;44.61;44.61;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0008512-2024;2024-10-10;2024-12-17;0.61;0.61;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000002
TDCR-LPZ0000183-2025;2025-02-04;2025-02-06;5.08;5.08;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0008556-2024;2024-12-15;2024-12-20;10.06;10.06;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0008558-2024;2024-12-17;2024-12-20;2.19;2.19;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0006044-2024;2024-03-27;2024-04-08;87.39;87.39;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000002
TDCR-LPZ0000378-2025;2025-02-20;2025-03-13;12.10;12.10;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0000343-2025;2025-03-01;2025-03-06;364.43;364.43;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0000409-2025;2025-03-11;2025-03-19;8.02;8.02;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0000447-2025;2025-03-17;2025-03-24;8.02;8.02;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0000316-2025;2025-01-31;2025-03-05;104.95;104.95;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000002
TDCR-LPZ0007758-2024;2023-09-10;2023-09-14;11.28;11.28;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007761-2024;2023-12-27;2023-12-27;36.00;36.00;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007763-2024;2024-01-09;2024-01-10;3.21;3.21;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007764-2024;2023-12-26;2024-01-11;8.57;8.57;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007728-2024;2023-11-21;2023-12-22;1.13;1.13;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007765-2024;2024-02-17;2024-02-19;37.16;37.16;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007766-2024;2024-01-31;2024-02-02;31.49;31.49;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007767-2024;2024-01-01;2024-01-10;19.40;19.40;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007768-2024;2023-12-28;2024-05-24;29.65;29.65;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0002638-2024;2024-01-18;2024-01-18;40.57;40.57;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0005206-2024;2023-10-05;2023-10-11;62.96;62.96;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0002313-2024;2023-11-25;2023-11-25;87.39;87.39;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000002
TDCR-LPZ0004031-2024;2024-04-21;2024-04-22;546.65;546.65;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0006706-2024;2024-03-26;2024-04-22;99.95;99.95;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0004053-2024;2024-03-24;2024-04-16;87.39;87.39;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000002
TDCR-LPZ0006443-2024;2024-06-30;2024-07-02;159.04;159.04;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0006167-2024;2024-03-23;2024-04-03;87.39;87.39;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000002
TDCR-LPZ0005898-2024;2024-03-03;2024-05-29;27.41;27.41;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000002
TDCR-LPZ0000658-2024;2024-02-01;2024-02-29;103.46;103.46;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0004027-2024;2024-03-23;2024-04-22;87.39;87.39;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000002
TDCR-LPZ0004169-2024;2024-02-29;2024-03-06;22.30;22.30;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000003
TDCR-LPZ0000993-2024;2023-11-08;2024-02-08;24.62;24.62;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0000826-2024;2024-03-07;2024-03-09;10.33;10.33;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0000995-2024;2023-11-19;2023-11-19;10.14;10.14;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0000996-2024;2024-01-21;2024-01-21;76.68;76.68;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000002
TDCR-LPZ0000561-2024;2024-01-12;2024-01-23;193.85;193.85;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0000998-2024;2023-10-01;2024-01-01;65.50;65.50;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000003
TDCR-LPZ0000895-2024;2024-01-08;2024-01-09;26.01;26.01;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0000554-2024;2023-11-13;2023-11-29;160.49;160.49;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0005619-2024;2023-12-15;2023-12-16;99.06;99.06;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0006096-2024;2024-03-06;2024-06-07;4.66;4.66;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0005810-2024;2024-03-27;2024-04-08;87.39;87.39;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000002
TDCR-LPZ0004277-2024;2024-01-22;2024-03-05;810.71;810.71;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0005347-2024;2023-12-02;2023-12-06;23.25;23.25;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0003533-2024;2024-02-17;2024-02-17;128.60;128.60;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000003
TDCR-LPZ0006570-2024;2024-06-30;2024-07-10;18.14;18.14;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0004642-2024;2024-04-06;2024-04-22;103.31;103.31;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0003203-2024;2024-02-06;2024-02-06;25.40;25.40;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0006319-2024;2024-03-28;2024-04-15;110.23;110.23;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0004162-2024;2024-05-03;2024-05-18;524.53;524.53;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0006129-2024;2024-05-27;2024-05-27;34.84;34.84;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0003534-2024;2024-02-09;2024-02-09;40.63;40.63;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000003
TDCR-LPZ0006577-2024;2024-03-21;2024-04-25;262.22;262.22;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0003888-2024;2024-03-24;2024-05-09;87.39;87.39;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000002
TDCR-LPZ0000115-2025;2025-01-17;2025-01-23;15.23;15.23;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0008023-2024;2024-10-01;2024-10-10;123.51;123.51;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007686-2024;2024-03-20;2024-03-22;43.73;43.73;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007836-2024;2024-04-08;2024-05-10;12.62;12.62;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000003
TDCR-LPZ0007245-2024;2023-11-14;2023-11-16;23.18;23.18;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007725-2024;2023-09-20;2023-09-22;4.08;4.08;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007646-2024;2024-01-27;2024-01-27;10.40;10.40;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007650-2024;2023-12-09;2023-12-09;4.76;4.76;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007653-2024;2023-11-30;2023-11-30;36.52;36.52;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007659-2024;2024-01-02;2024-01-08;9.14;9.14;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007662-2024;2023-09-10;2023-09-12;19.72;19.72;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007669-2024;2023-09-22;2023-11-30;10.06;10.06;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007671-2024;2024-03-12;2024-03-26;20.31;20.31;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007672-2024;2023-10-03;2023-10-06;26.85;26.85;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007705-2024;2023-12-31;2024-01-20;19.66;19.66;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007675-2024;2024-01-02;2024-01-17;56.52;56.52;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007680-2024;2023-09-09;2023-09-16;2.59;2.59;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007684-2024;2023-09-14;2023-09-14;6.76;6.76;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007690-2024;2023-09-09;2023-09-19;2.09;2.09;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007691-2024;2023-09-21;2023-09-22;8.13;8.13;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007695-2024;2023-12-27;2024-01-03;28.61;28.61;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007698-2024;2023-12-27;2024-01-05;9.10;9.10;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007699-2024;2023-09-14;2023-09-16;9.36;9.36;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007711-2024;2023-12-29;2024-01-02;20.91;20.91;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007721-2024;2023-10-20;2023-10-26;31.47;31.47;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007727-2024;2023-12-02;2023-12-02;6.23;6.23;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007729-2024;2023-11-13;2023-12-29;21.21;21.21;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007731-2024;2023-12-01;2023-12-01;16.95;16.95;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007733-2024;2023-12-28;2023-12-29;33.90;33.90;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007735-2024;2023-12-28;2023-12-31;31.08;31.08;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007737-2024;2023-10-23;2023-11-09;2.01;2.01;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007738-2024;2023-10-24;2023-11-20;8.55;8.55;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007740-2024;2023-12-27;2023-12-30;10.34;10.34;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007741-2024;2024-01-03;2024-01-04;8.19;8.19;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007743-2024;2023-12-29;2024-01-02;27.81;27.81;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007747-2024;2024-04-11;2024-04-12;8.33;8.33;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007749-2024;2024-04-26;2024-04-30;28.21;28.21;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0007752-2024;2023-12-17;2024-01-08;31.12;31.12;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0004989-2024;2024-04-05;2024-05-10;0.52;0.52;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0005414-2024;2023-12-21;2023-12-16;28.45;28.45;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0002084-2024;2024-03-25;2024-03-25;60.86;60.86;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0003543-2024;2024-01-15;2024-01-16;1.76;1.76;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0002784-2024;2024-04-26;2024-05-06;0.09;0.09;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0001277-2024;2023-12-20;2023-12-28;62.81;62.81;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0003119-2024;2024-02-02;2024-02-02;40.27;40.27;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0001459-2024;2023-12-06;2023-12-06;24.13;24.13;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0001410-2024;2024-02-22;2024-02-22;55.89;55.89;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0002129-2024;2024-01-18;2024-03-06;77.31;77.31;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0003762-2024;2024-01-16;2024-01-16;0.24;0.24;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0003706-2024;2024-03-16;2024-03-16;183.21;183.21;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0000383-2024;2023-11-02;2023-11-14;28.23;28.23;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0000292-2023;2023-10-21;2023-11-20;2.03;2.03;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0003973-2024;2024-03-31;2024-04-01;4.84;4.84;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0005656-2024;2024-01-09;2024-01-10;2.88;2.88;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0000175-2024;2023-09-09;2023-09-25;5.33;5.33;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0001860-2024;2024-03-27;2024-04-23;1.64;1.64;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0005317-2024;2023-11-21;2023-11-23;30.43;30.43;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0003008-2024;2023-12-12;2023-12-12;4.54;4.54;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
TDCR-LPZ0001796-2024;2024-01-12;2024-01-16;43.61;43.61;RIESGOS VARIOS MISCELANEOS;TDCR-LPZ0000001
AUTC-LPZ0000468-2023;2023-05-06;2023-05-06;5454.46;5454.46;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0000468-2023;2023-05-06;2023-05-06;703.61;703.61;AUTOMOTORES;AUTC-LPZ0000003
AUTI-LPZ0000260-2023;2023-06-24;2023-06-24;321.62;321.62;AUTOMOTORES;AUTI-LPZ0001022
AUTC-LPZ0000633-2023;2023-06-04;2023-06-04;400.76;400.76;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0000608-2023;2023-06-09;2023-06-09;8336.94;8336.94;AUTOMOTORES;AUTC-LPZ0000005
AUTC-SCZ0000043-2023;2023-03-07;2023-03-07;145.76;43.73;AUTOMOTORES;AUTC-SCZ0000003
AUTC-SCZ0000209-2023;2023-06-30;2023-07-10;497.10;497.10;AUTOMOTORES;AUTC-SCZ0000001
AUTI-LPZ0000157-2023;2023-04-18;2023-04-18;52.05;15.62;AUTOMOTORES;AUTI-LPZ0000663
AUTI-LPZ0000251-2023;2023-06-16;2023-06-16;1233.82;1233.82;AUTOMOTORES;AUTI-LPZ0001704
AUTC-SCZ0000210-2023;2023-07-02;2023-07-04;655.98;655.98;AUTOMOTORES;AUTC-SCZ0000001
AUTI-LPZ0000251-2023;2023-06-16;2023-06-16;952.92;952.92;AUTOMOTORES;AUTI-LPZ0001704
AUTC-SCZ0000212-2023;2023-07-10;2023-07-10;157.43;157.43;AUTOMOTORES;AUTC-SCZ0000001
AUTC-LPZ0000672-2023;2023-06-11;2023-06-12;472.30;472.30;AUTOMOTORES;AUTC-LPZ0000001
AUTI-SCZ0000415-2023;2023-04-26;2023-04-26;324.43;324.43;AUTOMOTORES;AUTI-SCZ0003075
AUTC-LPZ0000672-2023;2023-06-11;2023-06-12;838.85;838.85;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0000713-2023;2023-06-30;2023-07-01;190.74;190.74;AUTOMOTORES;AUTC-LPZ0000001
